id,name,nationality,income,debtRatio,creditScore,loanAmount,gender,age,riskProbability,decision,debt_to_income,credit_utilization,payment_history_score,loan_repayment_ratio
LENDING-102595,Michael Wilson,Australia,22541,0.4499,836,5000,Other,48,0.239,Approve,0.2218180204959851,0.3,1.0,4.5082
LENDING-102596,Thomas Martinez,Japan,73050,0.5692,602,28097,Female,74,0.5048,Reject,0.38462696783025324,0.3,1.0,2.5999216998256043
LENDING-102597,William Smith,United Kingdom,13312,0.0656,787,5000,Male,53,0.1818,Approve,0.37560096153846156,0.3,1.0,2.6624
LENDING-102598,Mary Taylor,Australia,19079,0.5378,644,9332,Male,51,0.4765,Reject,0.48912416793332986,0.3,1.0,2.044470638662666
LENDING-102599,William Jones,Canada,26488,0.2834,504,11245,Male,74,0.5492,Reject,0.4245318634853519,0.3,1.0,2.355535793686083
LENDING-102600,Sarah Gonzalez,Singapore,16344,0.0945,712,5000,Female,29,0.2707,Approve,0.3059226627508566,0.3,1.0,3.2688
LENDING-102601,Elizabeth Jones,Japan,52172,0.312,646,16284,Other,61,0.3901,Reject,0.31212144445296325,0.3,1.0,3.2038811102923113
LENDING-102602,Karen Lopez,France,25707,0.3112,711,12779,Female,33,0.3321,Approve,0.49710195666549967,0.3,1.0,2.0116597542843726
LENDING-102603,Barbara Thomas,Singapore,29517,0.454,850,5838,Male,19,0.2214,Approve,0.1977843276755768,0.3,1.0,5.0560123329907505
LENDING-102604,Robert Martinez,Australia,49083,0.3405,656,16420,Other,54,0.3892,Reject,0.33453537884807366,0.3,1.0,2.9892204628501826
LENDING-102605,Thomas Gonzalez,Canada,38230,0.3058,678,8453,Female,20,0.3603,Approve,0.2211090766413811,0.3,1.0,4.522654678812256
LENDING-102606,Mary Moore,Australia,18126,0.057,760,8383,Male,30,0.2062,Approve,0.4624848284232594,0.3,1.0,2.1622330907789573
LENDING-102607,David Jackson,Singapore,48697,0.3777,641,23737,Other,74,0.417,Reject,0.4874427582807976,0.3,1.0,2.0515229388718037
LENDING-102608,Charles Lopez,Japan,26989,0.3025,668,11180,Other,66,0.3758,Approve,0.4142428396754233,0.3,1.0,2.4140429338103755
LENDING-102609,Joseph Thomas,Japan,28670,0.1092,588,9825,Other,30,0.4042,Reject,0.34269271014998254,0.3,1.0,2.9180661577608142
LENDING-102610,William Hernandez,United States,60796,0.2895,625,9851,Other,70,0.4019,Reject,0.1620336864267386,0.3,1.0,6.171556187189118
LENDING-102611,Joseph Williams,United States,37758,0.4864,634,8398,Male,73,0.4627,Reject,0.22241644154881085,0.3,1.0,4.496070492974518
LENDING-102612,Joseph Brown,Japan,17815,0.2093,728,5000,Male,40,0.287,Approve,0.280662363177098,0.3,1.0,3.563
LENDING-102613,Barbara Gonzalez,France,49772,0.2108,691,21573,Female,66,0.3118,Approve,0.43343647030458893,0.3,1.0,2.3071431882445648
LENDING-102614,Joseph Lopez,Singapore,34906,0.4414,525,9827,Female,51,0.5695,Reject,0.28152753108348133,0.3,1.0,3.55205047318612
LENDING-102615,Richard Wilson,Germany,21465,0.0928,814,7391,Other,71,0.1564,Approve,0.3443279757745167,0.3,1.0,2.9042078203220134
LENDING-102616,James Williams,Canada,24387,0.1703,812,5000,Female,60,0.1804,Approve,0.20502726862672735,0.3,1.0,4.8774
LENDING-102617,Charles Hernandez,United Kingdom,40046,0.4039,524,13429,Female,52,0.5568,Reject,0.33533935973630324,0.3,1.0,2.9820537642415665
LENDING-102618,Charles Taylor,Singapore,22174,0.1701,733,6397,Other,76,0.2676,Approve,0.2884910255253901,0.3,1.0,3.4663123339065187
LENDING-102619,Elizabeth Hernandez,Japan,12388,0.303,769,5000,Other,18,0.2731,Approve,0.40361640297061674,0.3,1.0,2.4776
LENDING-102620,David Rodriguez,Japan,34678,0.4562,693,7270,Other,18,0.3908,Reject,0.20964300132648941,0.3,1.0,4.7700137551581845
LENDING-102621,Barbara Johnson,Canada,31733,0.4247,648,5000,Male,42,0.4319,Reject,0.15756468030126367,0.3,1.0,6.3466
LENDING-102622,Mary Williams,Canada,56266,0.1904,832,8862,Male,39,0.1486,Approve,0.15750186613585468,0.3,1.0,6.34913112164297
LENDING-102623,Karen Gonzalez,Singapore,13578,0.3909,596,5000,Male,28,0.4876,Reject,0.3682427456179113,0.3,1.0,2.7156
LENDING-102624,William Williams,Singapore,13345,0.3884,668,5000,Male,74,0.4084,Approve,0.37467216185837393,0.3,1.0,2.669
LENDING-102625,Elizabeth Thomas,Australia,24512,0.1574,730,5000,Other,67,0.2659,Approve,0.20398172323759792,0.3,1.0,4.9024
LENDING-102626,Karen Jones,United Kingdom,45881,0.3344,731,17214,Male,60,0.3072,Approve,0.3751879863124169,0.3,1.0,2.6653305449053097
LENDING-102627,Jessica Hernandez,Japan,37946,0.1658,755,15992,Male,69,0.2344,Approve,0.4214409950982976,0.3,1.0,2.3728114057028513
LENDING-102628,David Williams,United States,23171,0.2677,850,10605,Male,40,0.1687,Approve,0.4576841741832463,0.3,1.0,2.1849127769919847
LENDING-102629,Michael Johnson,Australia,72504,0.3536,810,34810,Female,70,0.2135,Approve,0.4801114421273309,0.3,1.0,2.082849755817294
LENDING-102630,Joseph Rodriguez,United Kingdom,43058,0.3181,644,17841,Other,53,0.3986,Reject,0.41434808862464584,0.3,1.0,2.4134297404853986
LENDING-102631,Jessica Anderson,Japan,46999,0.5083,710,21917,Female,26,0.3817,Reject,0.46632907083129427,0.3,1.0,2.144408450061596
LENDING-102632,David Anderson,Australia,16300,0.3368,772,5000,Other,57,0.278,Approve,0.3067484662576687,0.3,1.0,3.26
LENDING-102633,William Miller,United States,23059,0.5417,669,7287,Other,39,0.4484,Reject,0.3160154386573572,0.3,1.0,3.164402360367778
LENDING-102634,Patricia Taylor,Australia,19103,0.1846,624,5000,Female,20,0.3924,Reject,0.2617389938753075,0.3,1.0,3.8206
LENDING-102635,Richard Jackson,Canada,31381,0.3236,850,15175,Other,29,0.1814,Approve,0.48357286256014786,0.3,1.0,2.0679406919275123
LENDING-102636,Thomas Lopez,Australia,35102,0.1022,628,15993,Male,66,0.3553,Reject,0.45561506466867985,0.3,1.0,2.1948352404176825
LENDING-102637,Jessica Johnson,Canada,47341,0.0088,704,11160,Male,50,0.2382,Approve,0.23573646522042205,0.3,1.0,4.242025089605735
LENDING-102638,Susan Jones,Japan,17768,0.4453,700,5000,Male,46,0.3883,Reject,0.28140477262494373,0.3,1.0,3.5536
LENDING-102639,Sarah Wilson,United States,27666,0.5207,643,12097,Female,66,0.4682,Reject,0.43725150003614544,0.3,1.0,2.287013309084897
LENDING-102640,Patricia Davis,France,31715,0.6818,519,7547,Female,39,0.6498,Reject,0.23796310893898787,0.3,1.0,4.2023320524711805
LENDING-102641,Jennifer Garcia,Australia,10631,0.2047,686,5000,Other,38,0.335,Approve,0.47032264133195373,0.3,1.0,2.1262
LENDING-102642,Barbara Martinez,Canada,47080,0.3722,706,22386,Other,53,0.3452,Approve,0.47548853016142734,0.3,1.0,2.1031001518806396
LENDING-102643,Michael Johnson,Canada,72659,0.2308,576,21841,Other,45,0.4318,Reject,0.3005959344334494,0.3,1.0,3.3267249668055494
LENDING-102644,David Thomas,Singapore,36435,0.0166,735,5000,Female,22,0.2122,Approve,0.13723068478111705,0.3,1.0,7.287
LENDING-102645,David Brown,Japan,23763,0.3943,828,9863,Male,47,0.2304,Approve,0.4150570214198544,0.3,1.0,2.4093075129271013
LENDING-102646,Sarah Lopez,United Kingdom,18676,0.5187,593,7446,Male,18,0.5266,Reject,0.3986935103876633,0.3,1.0,2.5081923180230996
LENDING-102647,David Lopez,Canada,95088,0.3578,568,43443,Female,72,0.4674,Reject,0.4568715295305401,0.3,1.0,2.1887991160831435
LENDING-102648,Sarah Martin,United Kingdom,42661,0.4394,619,20315,Other,27,0.4625,Reject,0.47619605728885867,0.3,1.0,2.0999753876445975
LENDING-102649,Linda Smith,United Kingdom,21140,0.0159,751,8694,Female,20,0.2022,Approve,0.4112582781456954,0.3,1.0,2.4315619967793882
LENDING-102650,Richard Smith,Australia,23935,0.0377,592,9502,Female,72,0.3808,Reject,0.39699185293503236,0.3,1.0,2.5189433803409806
LENDING-102651,William Jones,Japan,53310,0.0602,770,18194,Male,58,0.1787,Approve,0.34128681298067903,0.3,1.0,2.9300868418159833
LENDING-102652,Linda Smith,United Kingdom,43010,0.3026,806,16699,Other,27,0.2173,Approve,0.3882585445245292,0.3,1.0,2.5756033295406913
LENDING-102653,Richard Davis,Japan,20439,0.3059,712,7212,Male,27,0.3321,Approve,0.3528548363422868,0.3,1.0,2.834026622296173
LENDING-102654,Elizabeth Gonzalez,Australia,12636,0.4417,684,5000,Male,48,0.4073,Reject,0.3956948401392846,0.3,1.0,2.5272
LENDING-102655,Thomas Johnson,Singapore,30196,0.2164,742,9787,Male,51,0.2676,Approve,0.32411577692409593,0.3,1.0,3.0853172575865946
LENDING-102656,Sarah Wilson,Japan,49415,0.0545,687,17070,Female,22,0.2695,Approve,0.34544166750986544,0.3,1.0,2.8948447568834212
LENDING-102657,Sarah Gonzalez,Canada,37534,0.2925,673,16833,Female,58,0.3621,Approve,0.44847338413172055,0.3,1.0,2.2297867284500685
LENDING-102658,Richard Garcia,Germany,32648,0.437,798,5000,Male,23,0.2715,Approve,0.15314873805439844,0.3,1.0,6.5296
LENDING-102659,Joseph Johnson,Australia,15712,0.3232,636,5290,Male,48,0.4226,Reject,0.33668533604887985,0.3,1.0,2.970132325141777
LENDING-102660,Charles Jackson,Canada,65406,0.1768,676,9064,Male,31,0.3102,Approve,0.13858055835856037,0.3,1.0,7.216019417475728
LENDING-102661,Sarah Johnson,United States,43927,0.0697,645,5000,Male,31,0.3226,Reject,0.11382521000751246,0.3,1.0,8.7854
LENDING-102662,Jennifer Anderson,Germany,30908,0.2936,763,11793,Other,44,0.2675,Approve,0.3815517018247703,0.3,1.0,2.620876791316883
LENDING-102663,Barbara Rodriguez,United States,74304,0.1568,646,28672,Other,32,0.3324,Reject,0.3858742463393626,0.3,1.0,2.591517857142857
LENDING-102664,Linda Garcia,Japan,25794,0.1627,558,9878,Male,25,0.4545,Reject,0.38295727688609754,0.3,1.0,2.6112573395424175
LENDING-102665,Jennifer Davis,Singapore,43883,0.2208,569,13839,Female,73,0.4508,Reject,0.31536130164300524,0.3,1.0,3.170966110268083
LENDING-102666,Patricia Rodriguez,Canada,38674,0.202,567,18655,Female,38,0.45,Reject,0.4823654134560687,0.3,1.0,2.073117126775663
LENDING-102667,Susan Rodriguez,Canada,36618,0.1311,708,10338,Other,34,0.2759,Approve,0.28232017040799606,0.3,1.0,3.542077771329077
LENDING-102668,Karen Brown,Singapore,32977,0.3815,820,13521,Male,54,0.2307,Approve,0.41001303939109074,0.3,1.0,2.438946823459803
LENDING-102669,Jennifer Martin,Japan,33129,0.4573,744,11372,Other,39,0.3363,Approve,0.3432642096048779,0.3,1.0,2.9132078790010554
LENDING-102670,Susan Wilson,Canada,18416,0.4283,650,5000,Male,77,0.4375,Reject,0.27150304083405735,0.3,1.0,3.6832
LENDING-102671,Mary Moore,United States,60802,0.2971,769,24220,Male,52,0.2471,Approve,0.3983421597973751,0.3,1.0,2.5104046242774567
LENDING-102672,Karen Hernandez,Germany,43312,0.1397,804,16903,Female,72,0.1704,Approve,0.39026135943849277,0.3,1.0,2.562385375377152
LENDING-102673,Mary Smith,United States,54365,0.3339,730,7909,Other,47,0.3039,Approve,0.14547962843741377,0.3,1.0,6.873814641547604
LENDING-102674,Patricia Thomas,Canada,55880,0.5196,759,22530,Other,55,0.3272,Reject,0.40318539727988545,0.3,1.0,2.480248557478917
LENDING-102675,Sarah Garcia,Australia,34658,0.1983,496,9444,Female,50,0.5283,Reject,0.27249119972300767,0.3,1.0,3.6698432867429056
LENDING-102676,Joseph Jackson,Singapore,99770,0.4022,753,17749,Male,26,0.2766,Approve,0.17789916808659917,0.3,1.0,5.6211617555918645
LENDING-102677,Charles Williams,Singapore,15392,0.3635,749,5000,Female,47,0.3115,Approve,0.32484407484407485,0.3,1.0,3.0784
LENDING-102678,Karen Brown,Germany,35500,0.248,769,8399,Female,35,0.245,Approve,0.23659154929577464,0.3,1.0,4.2266936540064295
LENDING-102679,Jennifer Smith,United States,48864,0.3816,827,17140,Other,73,0.2151,Approve,0.35076948264571056,0.3,1.0,2.850875145857643
LENDING-102680,Karen Jones,France,32922,0.465,676,5000,Female,33,0.4129,Reject,0.15187412672377135,0.3,1.0,6.5844
LENDING-102681,Sarah Martin,Singapore,27225,0.063,680,7455,Other,67,0.2907,Approve,0.2738292011019284,0.3,1.0,3.651911468812877
LENDING-102682,Mary Wilson,France,53412,0.1525,850,15923,Female,21,0.119,Approve,0.2981165281210215,0.3,1.0,3.3543930163913833
LENDING-102683,Charles Jackson,Canada,13496,0.1605,612,6190,Other,36,0.401,Reject,0.45865441612329577,0.3,1.0,2.180290791599354
LENDING-102684,Karen Jackson,Australia,40687,0.2374,781,9123,Male,46,0.2261,Approve,0.224223953596972,0.3,1.0,4.459826811355914
LENDING-102685,Elizabeth Hernandez,United States,13224,0.1702,685,5000,Other,76,0.3244,Approve,0.3781004234724743,0.3,1.0,2.6448
LENDING-102686,Joseph Johnson,United Kingdom,33152,0.2803,696,15982,Female,70,0.3355,Approve,0.48208252895752896,0.3,1.0,2.0743336253284945
LENDING-102687,Patricia Gonzalez,Germany,21237,0.2875,844,5000,Female,74,0.1822,Approve,0.23543815039789048,0.3,1.0,4.2474
LENDING-102688,Charles Hernandez,France,32382,0.2068,652,7541,Other,36,0.3618,Reject,0.23287628929652276,0.3,1.0,4.294125447553375
LENDING-102689,Thomas Martin,Germany,26906,0.3183,723,12461,Other,31,0.3206,Approve,0.4631309001709656,0.3,1.0,2.1592167562795925
LENDING-102690,Richard Brown,France,35040,0.3638,800,15109,Other,23,0.2462,Approve,0.43119292237442924,0.3,1.0,2.3191475279634655
LENDING-102691,Karen Garcia,France,55593,0.4131,637,13891,Male,68,0.4285,Reject,0.2498695878977569,0.3,1.0,4.002087682672234
LENDING-102692,John Johnson,United Kingdom,24422,0.2471,651,8624,Female,39,0.379,Reject,0.353124232249611,0.3,1.0,2.831864564007421
LENDING-102693,John Miller,United States,35888,0.1255,672,12695,Male,72,0.3139,Approve,0.3537394115024521,0.3,1.0,2.8269397400551397
LENDING-102694,Susan Jackson,France,54568,0.2086,610,20806,Female,45,0.3971,Reject,0.3812857352294385,0.3,1.0,2.6227049889454963
LENDING-102695,William Hernandez,United States,45947,0.6801,618,6165,Male,60,0.5341,Reject,0.13417633360175854,0.3,1.0,7.452879156528792
LENDING-102696,Barbara Taylor,Japan,34296,0.3734,519,7748,Female,69,0.556,Reject,0.22591555866573362,0.3,1.0,4.4264326277749095
LENDING-102697,William Davis,United States,20631,0.2725,643,5207,Female,18,0.3973,Reject,0.2523871843342543,0.3,1.0,3.962166314576532
LENDING-102698,Robert Gonzalez,Germany,73375,0.5101,619,31233,Male,54,0.4683,Reject,0.42566269165247017,0.3,1.0,2.3492780072359363
LENDING-102699,Michael Martin,Singapore,20897,0.0397,643,5000,Male,49,0.3273,Reject,0.23926879456381298,0.3,1.0,4.1794
LENDING-102700,Joseph Martinez,United States,78496,0.0493,630,18920,Female,44,0.3155,Reject,0.24103139013452915,0.3,1.0,4.148837209302326
LENDING-102701,Thomas Moore,Singapore,39823,0.1197,645,5000,Female,47,0.3396,Reject,0.12555558345679632,0.3,1.0,7.9646
LENDING-102702,Robert Williams,Australia,61085,0.2286,680,10687,Other,27,0.3235,Approve,0.1749529344356225,0.3,1.0,5.715822962477777
LENDING-102703,Jessica Martin,United Kingdom,26278,0.2735,673,11804,Other,34,0.362,Approve,0.44919704695943374,0.3,1.0,2.2261945103354797
LENDING-102704,Jessica Smith,Japan,16791,0.4441,693,5000,Male,56,0.3961,Reject,0.2977785718539694,0.3,1.0,3.3582
LENDING-102705,Linda Lopez,Canada,17570,0.4178,831,5000,Other,66,0.2373,Approve,0.28457598178713717,0.3,1.0,3.514
LENDING-102706,Patricia Garcia,France,84771,0.2708,655,11798,Male,19,0.3516,Reject,0.1391749536987885,0.3,1.0,7.18520088150534
LENDING-102707,Michael Martin,Japan,44624,0.368,707,9281,Other,58,0.3441,Approve,0.2079822517031194,0.3,1.0,4.80810257515354
LENDING-102708,Richard Miller,France,30021,0.2699,657,7362,Male,32,0.3765,Reject,0.2452283401618867,0.3,1.0,4.077832110839446
LENDING-102709,Mary Hernandez,United Kingdom,39399,0.3444,710,5666,Male,47,0.3363,Approve,0.1438107566181883,0.3,1.0,6.953582774444052
LENDING-102710,Linda Lopez,United States,29745,0.3125,757,12223,Male,60,0.2803,Approve,0.4109262060850563,0.3,1.0,2.43352695737544
LENDING-102711,Charles Rodriguez,Australia,47198,0.3093,662,7462,Male,69,0.3743,Approve,0.15809991948811392,0.3,1.0,6.3251139104797645
LENDING-102712,Karen Jackson,Australia,121007,0.3863,746,51256,Female,28,0.2688,Approve,0.4235788012263753,0.3,1.0,2.360835804588731
LENDING-102713,Jennifer Hernandez,Japan,36615,0.3213,805,17881,Male,76,0.2272,Approve,0.4883517684009286,0.3,1.0,2.0477042670991557
LENDING-102714,Susan Wilson,Germany,18229,0.3018,705,5000,Male,19,0.3396,Approve,0.2742882220637446,0.3,1.0,3.6458
LENDING-102715,Jennifer Lopez,Germany,57993,0.3381,612,23904,Female,19,0.4321,Reject,0.41218767782318555,0.3,1.0,2.4260793172690764
LENDING-102716,Richard Martin,United Kingdom,40077,0.1112,593,19723,Male,45,0.3937,Reject,0.49212765426553884,0.3,1.0,2.0319931044972876
LENDING-102717,William Miller,United Kingdom,28903,0.1898,685,6556,Other,52,0.3225,Approve,0.22682766494827528,0.3,1.0,4.408633312995729
LENDING-102718,Linda Moore,Germany,40945,0.2202,746,11865,Female,39,0.259,Approve,0.28977897179142753,0.3,1.0,3.450906026127265
LENDING-102719,Patricia Moore,Germany,26334,0.1249,739,7512,Other,28,0.2454,Approve,0.2852586010480747,0.3,1.0,3.5055910543130993
LENDING-102720,Thomas Garcia,United States,70540,0.1387,850,22659,Male,59,0.1063,Approve,0.32122200170116244,0.3,1.0,3.113111787810583
LENDING-102721,Joseph Miller,Canada,18671,0.2743,610,5000,Female,30,0.4348,Reject,0.26779497616624715,0.3,1.0,3.7342
LENDING-102722,John Lopez,Singapore,19293,0.4395,676,8732,Female,70,0.412,Reject,0.4525993883792049,0.3,1.0,2.2094594594594597
LENDING-102723,Jennifer Jackson,France,33462,0.1478,549,5545,Male,25,0.456,Reject,0.1657103580180503,0.3,1.0,6.034625788999098
LENDING-102724,Jennifer Taylor,France,39199,0.1363,686,15338,Other,48,0.3002,Approve,0.39128549197683615,0.3,1.0,2.555678706480636
LENDING-102725,Elizabeth Rodriguez,France,17963,0.4155,821,5554,Female,25,0.2473,Approve,0.30919111506986585,0.3,1.0,3.2342455887648542
LENDING-102726,Linda Hernandez,United Kingdom,18949,0.7954,712,8661,Male,74,0.4797,Reject,0.4570689746160747,0.3,1.0,2.187853596582381
LENDING-102727,Barbara Gonzalez,Japan,44137,0.1272,773,5943,Other,30,0.2001,Approve,0.13464893400095157,0.3,1.0,7.426720511526165
LENDING-102728,John Smith,United Kingdom,83776,0.2401,682,26680,Male,19,0.3134,Approve,0.3184682964094729,0.3,1.0,3.140029985007496
LENDING-102729,Robert Wilson,United States,17555,0.4615,650,5885,Male,45,0.4479,Reject,0.33523212759897464,0.3,1.0,2.9830076465590483
LENDING-102730,Elizabeth Davis,United Kingdom,42840,0.154,551,21197,Other,25,0.451,Reject,0.49479458450046687,0.3,1.0,2.021040713308487
LENDING-102731,Patricia Moore,United Kingdom,20184,0.158,724,5000,Female,66,0.2748,Approve,0.24772096710265556,0.3,1.0,4.0368
LENDING-102732,Karen Martin,France,100272,0.3216,566,42669,Other,39,0.4562,Reject,0.4255325514600287,0.3,1.0,2.3499964845672503
LENDING-102733,Robert Garcia,Japan,41712,0.1455,754,13749,Male,74,0.2275,Approve,0.3296173762945915,0.3,1.0,3.0338206415012
LENDING-102734,Jessica Williams,Australia,43833,0.3142,642,10163,Male,47,0.3993,Reject,0.23185727648118998,0.3,1.0,4.312998130473286
LENDING-102735,John Johnson,Germany,21693,0.1587,776,5000,Other,69,0.2175,Approve,0.23048909786567096,0.3,1.0,4.3386
LENDING-102736,Thomas Martinez,Singapore,29972,0.2371,796,9228,Male,26,0.2151,Approve,0.30788736153743496,0.3,1.0,3.247941048981361
LENDING-102737,Robert Lopez,United Kingdom,27180,0.0845,594,12317,Other,24,0.391,Reject,0.45316409124356144,0.3,1.0,2.2067061784525452
LENDING-102738,Joseph Williams,France,71315,0.2547,596,29481,Male,53,0.4178,Reject,0.4133912921545257,0.3,1.0,2.4190156371900544
LENDING-102739,Joseph Taylor,Australia,44093,0.4908,686,5187,Other,37,0.4041,Reject,0.11763772027305922,0.3,1.0,8.50067476383266
LENDING-102740,Patricia Rodriguez,France,47656,0.0274,824,14261,Other,18,0.1128,Approve,0.29924878294443513,0.3,1.0,3.341701142977351
LENDING-102741,Richard Moore,Germany,43268,0.1662,684,12604,Female,68,0.3093,Approve,0.29130073033188497,0.3,1.0,3.432878451285306
LENDING-102742,Jessica Smith,United States,54307,0.4031,780,12728,Female,30,0.2701,Approve,0.23437125969027933,0.3,1.0,4.266734758013828
LENDING-102743,Karen Taylor,United Kingdom,59187,0.2684,735,23985,Male,43,0.2764,Approve,0.4052410157635967,0.3,1.0,2.467667292057536
LENDING-102744,James Brown,France,50933,0.3152,695,7347,Other,42,0.3382,Approve,0.14424832623250153,0.3,1.0,6.932489451476793
LENDING-102745,Robert Jones,United Kingdom,19859,0.6133,683,8912,Other,27,0.4562,Reject,0.44876378468200817,0.3,1.0,2.2283438061041294
LENDING-102746,Joseph Martinez,Canada,35866,0.3295,689,7907,Male,43,0.3566,Approve,0.22045948809457425,0.3,1.0,4.535980776527128
LENDING-102747,Karen Martinez,Singapore,44440,0.2799,653,20883,Female,30,0.3767,Reject,0.46991449144914493,0.3,1.0,2.1280467365799933
LENDING-102748,Jessica Brown,Japan,17125,0.1278,675,8362,Other,31,0.3207,Approve,0.4882919708029197,0.3,1.0,2.0479550346806983
